customer_id,signup_date,churn_month,monthly_charges,total_charges,payment_type_id,payment_type,contract_type_id,contract_type,gender,senior_citizen,partner,dependents,paperless_billing,phone_service,multiple_lines,internet_service_type_id,internet_service_type,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
0222-CNVPT,"2017-09-21 18:07:34",NULL,48.8,2555.05,4,"Credit card (automatic)",1,Month-to-month,Male,1,No,No,Yes,No,"No phone service",1,DSL,Yes,No,No,No,Yes,Yes
0224-HJAPT,"2021-08-21 18:07:34",2022-01-31,47.15,223.15,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,Yes,1,DSL,No,No,No,No,No,No
0224-NIJLP,"2021-05-21 18:07:34",NULL,20.15,165.5,2,"Mailed check",3,"Two year",Male,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0224-RLWWD,"2021-11-21 18:07:34",NULL,44.3,89.3,1,"Electronic check",1,Month-to-month,Female,1,No,No,Yes,Yes,No,1,DSL,No,No,No,No,No,No
0225-ZORZP,"2021-10-21 18:07:34",NULL,84.3,235.05,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,No,2,"Fiber optic",No,Yes,No,No,No,Yes
0228-MAUWC,"2020-06-21 18:07:34",NULL,59.55,1144.6,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,Yes,1,DSL,No,No,Yes,Yes,No,No
0229-LFJAF,"2016-01-21 18:07:34",NULL,69.65,4908.25,3,"Bank transfer (automatic)",3,"Two year",Male,0,No,No,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,No,No
0230-UBYPQ,"2016-10-21 18:07:34",NULL,36.1,2298.9,3,"Bank transfer (automatic)",2,"One year",Male,1,Yes,No,No,No,"No phone service",1,DSL,Yes,No,No,Yes,No,No
0230-WEQUW,"2016-07-21 18:07:34",NULL,56.6,3789.2,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,No,Yes,No,"No phone service",1,DSL,Yes,Yes,Yes,Yes,Yes,No
0231-LXVAP,"2021-12-21 18:07:34",2022-01-31,75.9,75.9,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,Yes,No,No
0233-FTHAV,"2017-01-21 18:07:34",NULL,79.2,4765,3,"Bank transfer (automatic)",2,"One year",Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,Yes,No,No,No
0234-TEVTT,"2018-01-21 18:07:34",NULL,45,2196.3,4,"Credit card (automatic)",2,"One year",Female,0,Yes,Yes,No,No,"No phone service",1,DSL,Yes,No,Yes,No,No,Yes
0235-KGSLC,"2021-12-21 18:07:34",2022-01-31,85.55,85.55,4,"Credit card (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,Yes,No,Yes,No
0236-HFWSV,"2020-10-21 18:07:34",2022-01-31,93.35,1444.65,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,Yes
0237-YFUTL,"2017-11-21 18:07:34",NULL,109.65,5405.8,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes
0238-WHBIQ,"2016-01-21 18:07:34",NULL,89.7,6339.3,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0239-OXEXL,"2018-03-21 18:07:34",NULL,84.25,3847.6,2,"Mailed check",1,Month-to-month,Female,0,No,No,No,Yes,Yes,2,"Fiber optic",Yes,Yes,No,No,No,No
0244-LGNFY,"2016-01-21 18:07:34",NULL,92.65,6733,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0247-SLUJI,"2021-12-21 18:07:34",NULL,19.7,19.7,2,"Mailed check",1,Month-to-month,Male,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0248-IPDFW,"2021-12-21 18:07:34",NULL,50.1,50.1,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,1,DSL,No,No,No,No,No,No
0248-PGHBZ,"2016-06-21 18:07:34",NULL,92.45,6140.85,3,"Bank transfer (automatic)",3,"Two year",Female,1,No,No,Yes,Yes,No,2,"Fiber optic",Yes,Yes,No,Yes,Yes,No
0253-ZTEOB,"2018-01-21 18:07:34",NULL,79.65,3870.3,1,"Electronic check",3,"Two year",Female,0,Yes,Yes,No,Yes,Yes,1,DSL,No,Yes,No,Yes,Yes,Yes
0254-FNMCI,"2016-01-21 18:07:34",NULL,109.9,7624.2,1,"Electronic check",3,"Two year",Female,0,No,No,Yes,Yes,No,2,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes
0254-KCJGT,"2017-09-21 18:07:34",NULL,81.4,4354.45,4,"Credit card (automatic)",2,"One year",Male,0,Yes,No,Yes,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,No,Yes
0254-WWRKD,"2016-06-21 18:07:34",NULL,50.55,3431.75,4,"Credit card (automatic)",2,"One year",Female,0,Yes,Yes,No,Yes,No,1,DSL,No,Yes,No,No,No,No
0256-LTHVJ,"2019-09-21 18:07:34",2022-01-31,81.05,2227.1,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,Yes
0257-KXZGU,"2019-05-21 18:07:34",NULL,62.45,2045.55,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,Yes,No,Yes,Yes,1,DSL,No,Yes,Yes,No,No,No
0257-ZESQC,"2019-10-21 18:07:34",2022-01-31,75.2,1929.35,3,"Bank transfer (automatic)",1,Month-to-month,Female,1,Yes,No,Yes,Yes,No,2,"Fiber optic",Yes,No,No,No,No,No
0258-NOKBL,"2021-10-21 18:07:34",NULL,90.4,268.45,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,No,2,"Fiber optic",No,Yes,Yes,No,No,Yes
0259-GBZSH,"2021-11-21 18:07:34",2022-01-31,85.65,181.5,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,No
0260-ZDLGK,"2021-04-21 18:07:34",2022-01-31,72.9,651.4,2,"Mailed check",1,Month-to-month,Female,0,No,Yes,Yes,Yes,No,1,DSL,No,No,Yes,Yes,Yes,Yes
0263-FJTQO,"2017-11-21 18:07:34",NULL,70.5,3486.65,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,Yes,1,DSL,Yes,No,No,Yes,Yes,No
0264-CNITK,"2016-02-21 18:07:34",NULL,20.1,1389.6,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0265-EDXBD,"2019-05-21 18:07:34",2022-01-31,74.9,2303.35,1,"Electronic check",1,Month-to-month,Male,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
0265-PSUAE,"2020-09-21 18:07:34",NULL,100.7,1522.7,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,Yes,No,Yes,No,2,"Fiber optic",Yes,No,Yes,No,Yes,Yes
0266-CLZKZ,"2016-06-21 18:07:34",NULL,105.65,6717.9,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,No,Yes,Yes,Yes,Yes
0266-GMEAO,"2016-01-21 18:07:34",NULL,114.3,8058.55,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes
0268-QKIWO,"2021-10-21 18:07:34",2022-01-31,19.75,58.85,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0269-XFESX,"2020-02-21 18:07:34",NULL,24.35,538.5,2,"Mailed check",2,"One year",Male,0,Yes,Yes,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0270-THENM,"2016-01-21 18:07:34",NULL,69.85,5102.35,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,Yes,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,No,No
0274-JKUJR,"2021-06-21 18:07:34",NULL,58.85,465.7,2,"Mailed check",1,Month-to-month,Male,0,Yes,Yes,No,No,"No phone service",1,DSL,Yes,Yes,Yes,No,Yes,Yes
0277-BKSQP,"2021-05-21 18:07:34",NULL,54.4,475.1,1,"Electronic check",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,No,1,DSL,No,No,No,No,Yes,No
0277-ORXQS,"2016-07-21 18:07:34",NULL,50.55,3364.55,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,Yes,No,No,"No phone service",1,DSL,No,No,No,Yes,Yes,Yes
0278-YXOOG,"2021-08-21 18:07:34",2022-01-31,21.05,113.85,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0280-XJGEX,"2017-12-21 18:07:34",2022-01-31,103.7,5036.3,3,"Bank transfer (automatic)",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
0281-CNTZX,"2016-10-21 18:07:34",NULL,19.95,1234.8,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0282-NVSJS,"2021-01-21 18:07:34",NULL,29.3,355.9,2,"Mailed check",1,Month-to-month,Female,1,Yes,Yes,Yes,No,"No phone service",1,DSL,No,No,No,Yes,No,No
0285-INHLN,"2019-10-21 18:07:34",NULL,54.75,1510.3,4,"Credit card (automatic)",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,No,1,DSL,Yes,Yes,No,No,No,No
0289-IVARM,"2019-02-21 18:07:34",NULL,60.55,1982.6,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,No,1,DSL,Yes,Yes,Yes,No,No,No
0292-WEGCH,"2017-07-21 18:07:34",NULL,86.2,4524.05,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,Yes,1,DSL,No,Yes,Yes,Yes,Yes,Yes
0295-PPHDO,"2021-12-21 18:07:34",2022-01-31,95.45,95.45,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,Yes
0295-QVKPB,"2021-08-21 18:07:34",NULL,63.95,318.1,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,No,Yes,Yes,No,1,DSL,No,No,Yes,Yes,Yes,No
0297-RBCSG,"2020-06-21 18:07:34",NULL,65.35,1231.85,3,"Bank transfer (automatic)",2,"One year",Male,0,No,No,Yes,Yes,No,1,DSL,No,Yes,No,Yes,No,Yes
0298-XACET,"2017-09-21 18:07:34",NULL,50.2,2554,2,"Mailed check",3,"Two year",Male,0,Yes,Yes,No,No,"No phone service",1,DSL,No,Yes,Yes,Yes,Yes,No
0301-FIDRB,"2016-01-21 18:07:34",NULL,63.8,4684.3,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,Yes,Yes,No,"No phone service",1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0301-KOBTQ,"2019-05-21 18:07:34",NULL,20.05,614.45,3,"Bank transfer (automatic)",3,"Two year",Male,0,No,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0302-JOIVN,"2021-05-21 18:07:34",2022-01-31,101.15,842.9,1,"Electronic check",1,Month-to-month,Female,0,Yes,No,No,Yes,No,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
0303-UNCIP,"2018-08-21 18:07:34",NULL,65,2531.8,2,"Mailed check",2,"One year",Male,0,No,No,No,Yes,Yes,1,DSL,No,No,Yes,No,No,Yes
0303-WMMRN,"2021-08-21 18:07:34",NULL,19.25,86.05,2,"Mailed check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0305-SQECB,"2021-02-21 18:07:34",NULL,36.05,402.6,2,"Mailed check",2,"One year",Female,0,No,Yes,Yes,No,"No phone service",1,DSL,Yes,No,No,Yes,No,No
0306-JAELE,"2021-08-21 18:07:34",2022-01-31,96.1,453.4,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,Yes,Yes,Yes
0307-BCOPK,"2020-09-21 18:07:34",NULL,19.05,326.65,2,"Mailed check",2,"One year",Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0308-GIQJT,"2016-02-21 18:07:34",NULL,105.75,7382.85,3,"Bank transfer (automatic)",2,"One year",Male,1,No,No,No,Yes,Yes,2,"Fiber optic",No,Yes,No,Yes,Yes,Yes
0308-IVGOK,"2021-02-21 18:07:34",NULL,40.4,422.6,4,"Credit card (automatic)",2,"One year",Female,0,No,No,Yes,No,"No phone service",1,DSL,No,Yes,Yes,Yes,No,No
0310-MVLET,"2016-12-21 18:07:34",2022-01-31,99.15,6010.05,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,Yes
0310-SUCIN,"2016-02-21 18:07:34",NULL,84.8,6046.1,3,"Bank transfer (automatic)",2,"One year",Female,0,Yes,No,Yes,Yes,No,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0310-VQXAM,"2021-04-21 18:07:34",NULL,19.85,178.8,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0311-QYWSS,"2021-07-21 18:07:34",NULL,49.45,314.6,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,No,1,DSL,Yes,No,No,No,No,No
0311-UNPFF,"2019-11-21 18:07:34",2022-01-31,88.8,2274.35,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,Yes,Yes
0314-TKOSI,"2021-07-21 18:07:34",NULL,55.15,322.9,2,"Mailed check",1,Month-to-month,Female,0,No,No,No,Yes,No,1,DSL,Yes,Yes,No,No,No,No
0315-LVCRK,"2021-02-21 18:07:34",NULL,84.8,888.75,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,No,2,"Fiber optic",No,No,Yes,No,No,Yes
0318-QUUOB,"2021-12-21 18:07:34",2022-01-31,80.55,80.55,1,"Electronic check",1,Month-to-month,Male,0,Yes,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,Yes,No
0318-ZOPWS,"2017-12-21 18:07:34",NULL,20.15,973.35,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0319-QZTCO,"2021-10-21 18:07:34",NULL,58.7,168.6,4,"Credit card (automatic)",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,No,1,DSL,No,Yes,No,No,Yes,No
0320-DWVTU,"2017-08-21 18:07:34",NULL,99.5,5424.25,2,"Mailed check",3,"Two year",Female,0,No,No,No,Yes,No,2,"Fiber optic",Yes,Yes,Yes,Yes,No,Yes
0320-JDNQG,"2020-02-21 18:07:34",2022-01-31,99.85,2331.3,1,"Electronic check",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",Yes,No,No,Yes,Yes,Yes
0322-CHQRU,"2021-11-21 18:07:34",2022-01-31,45.35,89.5,1,"Electronic check",1,Month-to-month,Male,0,No,No,No,Yes,No,1,DSL,No,No,No,No,No,No
0322-YINQP,"2021-12-21 18:07:34",2022-01-31,48.55,48.55,2,"Mailed check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,1,DSL,Yes,No,No,No,No,No
0323-XWWTN,"2021-10-21 18:07:34",NULL,26.4,121.25,2,"Mailed check",3,"Two year",Male,0,No,Yes,Yes,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0324-BRPCJ,"2016-05-21 18:07:34",2022-01-31,100.2,6851.65,1,"Electronic check",1,Month-to-month,Female,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,Yes
0325-XBFAC,"2021-05-21 18:07:34",2022-01-31,94.7,740.3,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,Yes,No,Yes,Yes
0326-VDYXE,"2016-03-21 18:07:34",NULL,97.65,6982.5,1,"Electronic check",2,"One year",Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,Yes,No,Yes,Yes
0327-WFZSY,"2018-10-21 18:07:34",NULL,100,3835.55,1,"Electronic check",2,"One year",Male,0,Yes,Yes,No,Yes,Yes,2,"Fiber optic",No,No,Yes,No,Yes,Yes
0328-GRPMV,"2021-12-21 18:07:34",2022-01-31,70.1,70.1,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,No
0329-GTIAJ,"2021-10-21 18:07:34",2022-01-31,97.9,315.3,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,No,2,"Fiber optic",No,Yes,No,Yes,Yes,Yes
0330-BGYZE,"2017-01-21 18:07:34",NULL,102.5,6157.6,3,"Bank transfer (automatic)",2,"One year",Male,0,Yes,No,No,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
0330-IVZHA,"2021-08-21 18:07:34",2022-01-31,69.95,330.15,1,"Electronic check",1,Month-to-month,Female,0,Yes,No,No,Yes,No,2,"Fiber optic",No,No,No,No,No,No
0334-GDDSO,"2021-10-21 18:07:34",2022-01-31,81.35,233.7,1,"Electronic check",1,Month-to-month,Male,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,No,No,No
0334-ZFJSR,"2017-06-21 18:07:34",NULL,66.05,3462.1,4,"Credit card (automatic)",2,"One year",Female,0,Yes,No,Yes,Yes,Yes,1,DSL,Yes,Yes,No,Yes,No,No
0336-KXKFK,"2016-01-21 18:07:34",NULL,61.2,4390.25,4,"Credit card (automatic)",3,"Two year",Male,0,No,No,Yes,No,"No phone service",1,DSL,Yes,No,Yes,Yes,Yes,Yes
0336-PIKEI,"2016-01-21 18:07:34",NULL,74.4,5360.75,3,"Bank transfer (automatic)",3,"Two year",Male,1,Yes,No,No,Yes,No,1,DSL,Yes,Yes,Yes,Yes,Yes,No
0337-CNPZE,"2018-08-21 18:07:34",2022-01-31,106.3,4443.45,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
0343-QLUZP,"2017-01-21 18:07:34",NULL,39.6,2424.5,3,"Bank transfer (automatic)",3,"Two year",Male,0,No,No,No,No,"No phone service",1,DSL,Yes,Yes,Yes,No,No,No
0345-HKJVM,"2021-07-21 18:07:34",2022-01-31,89.3,577.6,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,No,2,"Fiber optic",No,No,No,No,Yes,Yes
0345-XMMUG,"2018-03-21 18:07:34",NULL,108.9,4854.3,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes
0347-UBKUZ,"2020-10-21 18:07:34",NULL,19.9,320.45,2,"Mailed check",1,Month-to-month,Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0348-SDKOL,"2017-03-21 18:07:34",2022-01-31,102.1,5885.4,4,"Credit card (automatic)",1,Month-to-month,Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,Yes,Yes,Yes,Yes
0354-VXMJC,"2020-02-21 18:07:34",NULL,19.6,426.65,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0354-WYROK,"2019-06-21 18:07:34",2022-01-31,98.9,2911.3,1,"Electronic check",1,Month-to-month,Female,1,Yes,Yes,Yes,Yes,No,2,"Fiber optic",No,No,Yes,Yes,Yes,Yes
0356-ERHVT,"2021-02-21 18:07:34",NULL,45.9,521.9,3,"Bank transfer (automatic)",1,Month-to-month,Male,0,Yes,No,Yes,Yes,No,1,DSL,No,No,No,No,No,No
0356-OBMAC,"2017-05-21 18:07:34",NULL,99.9,5706.3,3,"Bank transfer (automatic)",3,"Two year",Female,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,Yes,Yes,No
0357-NVCRI,"2019-12-21 18:07:34",NULL,20.05,471.7,4,"Credit card (automatic)",1,Month-to-month,Female,0,No,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0361-HJRDX,"2016-05-21 18:07:34",NULL,64.35,4539.6,4,"Credit card (automatic)",3,"Two year",Female,0,No,No,No,No,"No phone service",1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0362-RAOQO,"2018-09-21 18:07:34",NULL,19.65,830.25,4,"Credit card (automatic)",3,"Two year",Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0362-ZBZWJ,"2019-01-21 18:07:34",2022-01-31,84.9,3067.2,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,Yes
0363-QJVFX,"2019-05-21 18:07:34",2022-01-31,108.15,3432.9,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes
0363-SVHYR,"2016-02-21 18:07:34",NULL,86.85,6263.8,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,Yes,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0365-BZUWY,"2020-08-21 18:07:34",NULL,102.55,1742.5,1,"Electronic check",1,Month-to-month,Male,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
0365-GXEZS,"2020-07-21 18:07:34",NULL,78.2,1468.75,1,"Electronic check",1,Month-to-month,Male,0,Yes,No,No,Yes,No,2,"Fiber optic",No,No,Yes,Yes,No,No
0365-TRTPY,"2018-12-21 18:07:34",NULL,91.2,3382.3,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,No,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,No,No,No
0366-NQSHS,"2021-11-21 18:07:34",NULL,19.35,46.35,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0369-ZGOVK,"2019-09-21 18:07:34",NULL,70.4,1992.2,3,"Bank transfer (automatic)",2,"One year",Female,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,No
0373-AIVNJ,"2021-04-21 18:07:34",NULL,39.55,373,2,"Mailed check",2,"One year",Male,0,No,No,No,No,"No phone service",1,DSL,Yes,Yes,Yes,No,No,No
0374-AACSZ,"2021-12-21 18:07:34",NULL,50.15,50.15,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,No,1,DSL,Yes,No,No,No,No,No
0374-FIUCA,"2016-08-21 18:07:34",NULL,20.4,1414.45,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0374-IOEGQ,"2021-10-21 18:07:34",NULL,44.6,122.7,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,No,1,DSL,No,No,No,No,No,No
0375-HVGXO,"2021-12-21 18:07:34",2022-01-31,34.7,34.7,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,No,"No phone service",1,DSL,No,No,No,No,Yes,No
0376-OIWME,"2019-01-21 18:07:34",NULL,93.6,3366.05,1,"Electronic check",1,Month-to-month,Male,0,Yes,No,Yes,Yes,No,2,"Fiber optic",Yes,No,No,No,Yes,Yes
0376-YMCJC,"2020-02-21 18:07:34",2022-01-31,90.6,1943.2,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,Yes,Yes,No
0377-JBKKT,"2020-03-21 18:07:34",NULL,57.95,1271.8,2,"Mailed check",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,No,1,DSL,Yes,Yes,No,Yes,No,No
0378-CJKPV,"2016-01-21 18:07:34",NULL,112.1,7965.95,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,No,No,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes
0378-NHQXU,"2020-08-21 18:07:34",2022-01-31,88.25,1460.65,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,No,Yes,Yes,2,"Fiber optic",No,No,Yes,No,Yes,No
0378-TOVMS,"2021-10-21 18:07:34",2022-01-31,85.8,272.2,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,No,2,"Fiber optic",No,No,No,Yes,No,Yes
0378-XSZPU,"2017-03-21 18:07:34",2022-01-31,60.3,3563.8,4,"Credit card (automatic)",2,"One year",Male,0,Yes,No,No,Yes,No,1,DSL,Yes,Yes,Yes,No,No,No
0379-DJQHR,"2016-06-21 18:07:34",NULL,81.35,5398.6,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,No,Yes,No,1,DSL,Yes,Yes,Yes,No,Yes,Yes
0380-NEAVX,"2019-03-21 18:07:34",NULL,99.85,3343.15,1,"Electronic check",2,"One year",Male,1,No,No,Yes,Yes,No,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
0380-ZCSBI,"2021-03-21 18:07:34",NULL,20,198.7,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0383-CLDDA,"2016-04-21 18:07:34",NULL,85.35,5897.4,4,"Credit card (automatic)",3,"Two year",Female,0,No,No,Yes,Yes,Yes,1,DSL,Yes,No,Yes,Yes,Yes,Yes
0384-LPITE,"2018-09-21 18:07:34",NULL,62.05,2511.55,4,"Credit card (automatic)",2,"One year",Male,0,No,No,No,No,"No phone service",1,DSL,Yes,Yes,Yes,No,Yes,Yes
0384-RVBPI,"2020-05-21 18:07:34",NULL,64.4,1398.6,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,No,No,Yes,No,1,DSL,Yes,No,Yes,No,No,Yes
0386-CWRGM,"2018-03-21 18:07:34",NULL,19.4,967.85,2,"Mailed check",3,"Two year",Female,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0388-EOPEX,"2021-11-21 18:07:34",2022-01-31,74.4,139.4,1,"Electronic check",1,Month-to-month,Female,0,Yes,No,Yes,Yes,No,2,"Fiber optic",Yes,No,No,No,No,No
